iso_code,location,continent,date,new_cases,new_cases_per_million,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths,new_deaths_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,people_fully_vaccinated,people_fully_vaccinated_per_hundred,people_vaccinated,people_vaccinated_per_hundred,positive_rate,tests_per_case,tests_units,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,total_vaccinations_per_hundred
MYS,Malaysia,Asia,2021-01-11,2232,68.098,2486.571,75.865,4,0.122,7.714,0.235,63099,1.925,67677,2.065,,,,,,,,0.037,27.2,people tested,138224,4217.207,555,16.933,4958622,151.287,,
MYS,Malaysia,Asia,2021-01-12,3309,100.957,2669.714,81.453,4,0.122,6.714,0.205,83276,2.541,70537,2.152,,,,,,,,0.038,26.4,people tested,141533,4318.164,559,17.055,5041898,153.828,,
MYS,Malaysia,Asia,2021-01-13,2985,91.072,2725.714,83.161,4,0.122,7.143,0.218,82973,2.532,73076,2.23,,,,,,,,0.037,26.8,people tested,144518,4409.237,563,17.177,5124871,156.36,,
MYS,Malaysia,Asia,2021-01-14,3337,101.812,2770,84.513,15,0.458,8.143,0.248,89943,2.744,75184,2.294,,,,,,,,0.037,27.1,people tested,147855,4511.048,578,17.635,5214814,159.104,,
MYS,Malaysia,Asia,2021-01-15,3211,97.967,2851.143,86.988,8,0.244,7,0.214,88787,2.709,77381,2.361,,,,,,,,0.037,27.1,people tested,151066,4609.016,586,17.879,5303601,161.813,,
MYS,Malaysia,Asia,2021-01-16,4029,122.925,3076.571,93.866,8,0.244,7.429,0.227,78075,2.382,78418,2.393,,,,,,,,0.039,25.5,people tested,155095,4731.94,594,18.123,5381676,164.195,,
MYS,Malaysia,Asia,2021-01-17,3339,101.873,3206,97.815,7,0.214,7.143,0.218,76890,2.346,80435,2.454,,,,,,,,0.04,25.1,people tested,158434,4833.813,601,18.336,5458566,166.541,,
MYS,Malaysia,Asia,2021-01-18,3306,100.866,3359.429,102.496,4,0.122,7.143,0.218,75852,2.314,82257,2.51,,,,,,,,0.041,24.5,people tested,161740,4934.679,605,18.459,5534418,168.855,,
MYS,Malaysia,Asia,2021-01-19,3631,110.782,3405.429,103.899,14,0.427,8.571,0.262,102133,3.116,84950,2.592,,,,,,,,0.04,24.9,people tested,165371,5045.461,619,18.886,5636551,171.971,,
MYS,Malaysia,Asia,2021-01-20,4008,122.284,3551.571,108.358,11,0.336,9.571,0.292,94775,2.892,86636,2.643,,,,,,,,0.041,24.4,people tested,169379,5167.744,630,19.221,5731326,174.862,,
MYS,Malaysia,Asia,2021-01-21,3170,96.717,3527.714,107.63,12,0.366,9.143,0.279,95447,2.912,87423,2.667,,,,,,,,0.04,24.8,people tested,172549,5264.461,642,19.587,5826773,177.775,,
MYS,Malaysia,Asia,2021-01-22,3631,110.782,3587.714,109.461,18,0.549,10.571,0.323,97176,2.965,88621,2.704,,,,,,,,0.04,24.7,people tested,176180,5375.243,660,20.137,5923949,180.739,,
MYS,Malaysia,Asia,2021-01-23,4275,130.43,3622.857,110.533,7,0.214,10.429,0.318,86952,2.653,89889,2.743,,,,,,,,0.04,24.8,people tested,180455,5505.673,667,20.35,6010901,183.392,,
MYS,Malaysia,Asia,2021-01-24,3346,102.086,3623.857,110.564,11,0.336,11,0.336,67037,2.045,88482,2.7,,,,,,,,0.041,24.4,people tested,183801,5607.759,678,20.686,6077938,185.438,,
MYS,Malaysia,Asia,2021-01-25,3048,92.994,3587,109.439,11,0.336,12,0.366,70035,2.137,87651,2.674,,,,,,,,0.041,24.4,people tested,186849,5700.753,689,21.021,6147973,187.574,,
MYS,Malaysia,Asia,2021-01-26,3585,109.378,3580.429,109.239,11,0.336,11.571,0.353,93137,2.842,86366,2.635,,,,,,,,0.041,24.1,people tested,190434,5810.131,700,21.357,6241110,190.416,,
MYS,Malaysia,Asia,2021-01-27,3680,112.277,3533.571,107.809,7,0.214,11,0.336,87404,2.667,85313,2.603,,,,,,,,0.041,24.1,people tested,194114,5922.408,707,21.571,6328514,193.083,,
MYS,Malaysia,Asia,2021-01-28,4094,124.908,3665.571,111.836,10,0.305,10.714,0.327,73837,2.253,82225,2.509,,,,,,,,0.045,22.4,people tested,198208,6047.316,717,21.876,6402351,195.335,,
MYS,Malaysia,Asia,2021-01-29,5725,174.669,3964.714,120.963,16,0.488,10.429,0.318,76356,2.33,79251,2.418,,,,,,,,0.05,20,people tested,203933,6221.985,733,22.364,6478707,197.665,,
MYS,Malaysia,Asia,2021-01-30,5728,174.761,4172.286,127.296,13,0.397,11.286,0.344,76939,2.347,77821,2.374,,,,,,,,0.054,18.7,people tested,209661,6396.746,746,22.76,6555646,200.012,,
MYS,Malaysia,Asia,2021-01-31,5298,161.642,4451.143,135.804,14,0.427,11.714,0.357,52476,1.601,75741,2.311,,,,,,,,0.059,17,people tested,214959,6558.388,760,23.188,6608122,201.613,,
MYS,Malaysia,Asia,2021-02-01,4214,128.569,4617.714,140.886,10,0.305,11.571,0.353,53800,1.641,73421,2.24,,,,,,,,0.063,15.9,people tested,219173,6686.957,770,23.493,6661922,203.255,,
MYS,Malaysia,Asia,2021-02-02,3455,105.412,4599.143,140.32,21,0.641,13,0.397,83921,2.56,72105,2.2,,,,,,,,0.064,15.7,people tested,222628,6792.369,791,24.133,6745843,205.815,,
MYS,Malaysia,Asia,2021-02-03,4284,130.705,4685.429,142.952,18,0.549,14.571,0.445,75773,2.312,70443,2.149,,,,,,,,0.067,15,people tested,226912,6923.073,809,24.683,6821616,208.127,,
MYS,Malaysia,Asia,2021-02-04,4571,139.461,4753.571,145.031,17,0.519,15.571,0.475,85191,2.599,72065,2.199,,,,,,,,0.066,15.2,people tested,231483,7062.534,826,25.201,6906807,210.726,,
MYS,Malaysia,Asia,2021-02-05,3391,103.459,4420.143,134.858,19,0.58,16,0.488,80374,2.452,72639,2.216,,,,,,,,0.061,16.4,people tested,234874,7165.993,845,25.781,6987181,213.179,,
MYS,Malaysia,Asia,2021-02-06,3847,117.372,4151.429,126.66,12,0.366,15.857,0.484,73500,2.242,72148,2.201,,,,,,,,0.058,17.4,people tested,238721,7283.365,857,26.147,7060681,215.421,,
MYS,Malaysia,Asia,2021-02-07,3731,113.833,3927.571,119.83,15,0.458,16,0.488,54666,1.668,72461,2.211,,,,,,,,0.054,18.4,people tested,242452,7397.198,872,26.605,7115347,217.089,,
MYS,Malaysia,Asia,2021-02-08,3100,94.581,3768.429,114.975,24,0.732,18,0.549,79756,2.433,76169,2.324,,,,,,,,0.049,20.2,people tested,245552,7491.779,896,27.337,7195103,219.522,,
MYS,Malaysia,Asia,2021-02-09,2764,84.329,3669.714,111.963,13,0.397,16.857,0.514,82066,2.504,75904,2.316,,,,,,,,0.048,20.7,people tested,248316,7576.108,909,27.734,7277169,222.026,,
MYS,Malaysia,Asia,2021-02-10,3288,100.317,3527.429,107.622,14,0.427,16.286,0.497,84881,2.59,77205,2.356,,,,,,,,0.046,21.9,people tested,251604,7676.425,923,28.161,7362050,224.616,,
MYS,Malaysia,Asia,2021-02-11,3384,103.246,3357.857,102.448,1,0.031,14,0.427,72426,2.21,75381,2.3,,,,,,,,0.045,22.4,people tested,254988,7779.671,924,28.191,7434476,226.825,,
MYS,Malaysia,Asia,2021-02-12,3318,101.232,3347.429,102.13,18,0.549,13.857,0.423,41009,1.251,69758,2.128,,,,,,,,0.048,20.8,people tested,258306,7880.903,942,28.74,7475485,228.077,,
MYS,Malaysia,Asia,2021-02-13,3499,106.754,3297.714,100.613,6,0.183,13,0.397,33547,1.024,64050,1.954,,,,,,,,0.051,19.4,people tested,261805,7987.657,948,28.923,7509032,229.1,,
MYS,Malaysia,Asia,2021-02-14,2464,75.177,3116.714,95.091,8,0.244,12,0.366,33593,1.025,61040,1.862,,,,,,,,0.051,19.6,people tested,264269,8062.833,956,29.168,7542625,230.125,,
MYS,Malaysia,Asia,2021-02-15,2176,66.39,2984.714,91.063,11,0.336,10.143,0.309,58256,1.777,57968,1.769,,,,,,,,0.051,19.4,people tested,266445,8129.223,967,29.503,7600881,231.902,,
MYS,Malaysia,Asia,2021-02-16,2720,82.987,2978.429,90.872,9,0.275,9.571,0.292,73554,2.244,56752,1.732,,,,,,,,0.052,19.1,people tested,269165,8212.21,976,29.778,7674435,234.147,,
MYS,Malaysia,Asia,2021-02-17,2998,91.469,2937,89.608,23,0.702,10.857,0.331,76687,2.34,55582,1.696,,,,,,,,0.053,18.9,people tested,272163,8303.679,999,30.479,7751122,236.486,,
MYS,Malaysia,Asia,2021-02-18,2712,82.743,2841,86.679,1,0.031,10.857,0.331,81130,2.475,56825,1.734,,,,,,,,0.05,20,people tested,274875,8386.422,1000,30.51,7832252,238.962,,
MYS,Malaysia,Asia,2021-02-19,2936,89.577,2786.429,85.014,39,1.19,13.857,0.423,79803,2.435,62367,1.903,,,,,,,,0.045,22.4,people tested,277811,8475.999,1039,31.7,7912055,241.396,,
MYS,Malaysia,Asia,2021-02-20,2461,75.085,2638.143,80.49,9,0.275,14.286,0.436,69558,2.122,67512,2.06,,,,,,,,0.039,25.6,people tested,280272,8551.084,1048,31.974,7981613,243.519,,
MYS,Malaysia,Asia,2021-02-21,3297,100.591,2757.143,84.12,6,0.183,14,0.427,54153,1.652,70449,2.149,,,,,,,,0.039,25.6,people tested,283569,8651.675,1054,32.157,8035766,245.171,,
MYS,Malaysia,Asia,2021-02-22,2192,66.878,2759.429,84.19,7,0.214,13.429,0.41,73870,2.254,72679,2.217,,,,,,,,0.038,26.3,people tested,285761,8718.553,1061,32.371,8109636,247.425,,
MYS,Malaysia,Asia,2021-02-23,2468,75.299,2723.429,83.092,20,0.61,15,0.458,86110,2.627,74473,2.272,,,,,,,,0.037,27.3,people tested,288229,8793.852,1081,32.981,8195746,250.052,,
MYS,Malaysia,Asia,2021-02-24,3545,108.158,2801.571,85.476,12,0.366,13.429,0.41,75122,2.292,74249,2.265,,,,,,60,0,0.038,26.5,people tested,291774,8902.01,1093,33.347,8270868,252.344,60,0
MYS,Malaysia,Asia,2021-02-25,1924,58.701,2689,82.041,13,0.397,15.143,0.462,85929,2.622,74935,2.286,1146,1146,35,,,1206,0,0.036,27.9,people tested,293698,8960.711,1106,33.744,8356797,254.965,1206,0
MYS,Malaysia,Asia,2021-02-26,2253,68.739,2591.429,79.064,10,0.305,11,0.336,80221,2.448,74995,2.288,4116,2631,80,1,0,5321,0.02,0.035,28.9,people tested,295951,9029.45,1116,34.049,8437018,257.413,5322,0.02
MYS,Malaysia,Asia,2021-02-27,2364,72.126,2577.571,78.642,10,0.305,11.143,0.34,63567,1.939,74139,2.262,6724,3995,122,2,0,12044,0.04,0.035,28.8,people tested,298315,9101.575,1126,34.354,8500585,259.352,12046,0.04
MYS,Malaysia,Asia,2021-02-28,2437,74.353,2454.714,74.893,9,0.275,11.571,0.353,59526,1.816,74906,2.285,6702,4672,143,5,0,18743,0.06,0.033,30.5,people tested,300752,9175.928,1135,34.629,8560111,261.169,18748,0.06
MYS,Malaysia,Asia,2021-03-01,1828,55.772,2402.714,73.307,5,0.153,11.286,0.344,61120,1.865,73085,2.23,15376,6813,208,9,0,34115,0.1,0.033,30.4,people tested,302580,9231.7,1140,34.781,8621231,263.033,34124,0.1
MYS,Malaysia,Asia,2021-03-02,1555,47.443,2272.286,69.327,6,0.183,9.286,0.283,64907,1.98,70056,2.137,21668,9289,283,12,0,55780,0.17,0.032,30.8,people tested,304135,9279.143,1146,34.964,8686138,265.014,55792,0.17
MYS,Malaysia,Asia,2021-03-03,1745,53.24,2015.143,61.482,7,0.214,8.571,0.262,66232,2.021,68786,2.099,22693,11204,342,17,0,78468,0.24,0.029,34.1,people tested,305880,9332.383,1153,35.178,8752370,267.034,78485,0.24
MYS,Malaysia,Asia,2021-03-04,2063,62.942,2035,62.088,5,0.153,7.429,0.227,67529,2.06,66157,2.018,19559,13834,422,30,0,98014,0.3,0.031,32.5,people tested,307943,9395.325,1158,35.331,8819899,269.095,98044,0.3
MYS,Malaysia,Asia,2021-03-05,2154,65.718,2020.857,61.656,6,0.183,6.857,0.209,58745,1.792,63089,1.925,14332,15293,467,34,0,112342,0.34,0.032,31.2,people tested,310097,9461.043,1164,35.514,8878644,270.887,112376,0.34
MYS,Malaysia,Asia,2021-03-06,1680,51.257,1923.143,58.675,7,0.214,6.429,0.196,54309,1.657,61767,1.885,15778,16587,506,35,0,128119,0.39,0.031,32.1,people tested,311777,9512.3,1171,35.727,8932953,272.544,128154,0.39
MYS,Malaysia,Asia,2021-03-07,1683,51.348,1815.429,55.389,3,0.092,5.571,0.17,40996,1.251,59120,1.804,12538,17421,532,37,0,140655,0.43,0.031,32.6,people tested,313460,9563.648,1174,35.819,8973949,273.795,140692,0.43
MYS,Malaysia,Asia,2021-03-08,1529,46.65,1772.714,54.085,8,0.244,6,0.183,53056,1.619,57968,1.769,27128,19099,583,49,0,167771,0.51,0.031,32.7,people tested,314989,9610.298,1182,36.063,9027005,275.413,167820,0.51
MYS,Malaysia,Asia,2021-03-09,1280,39.053,1733.429,52.887,9,0.275,6.429,0.196,59586,1.818,57208,1.745,29984,20287,619,59,0,197745,0.6,0.03,33,people tested,316269,9649.351,1191,36.337,9086591,277.231,197804,0.6
MYS,Malaysia,Asia,2021-03-10,1448,44.178,1691,51.592,5,0.153,6.143,0.187,58954,1.799,56168,1.714,28721,21149,645,61,0,226464,0.69,0.03,33.2,people tested,317717,9693.529,1196,36.49,9145545,279.03,226525,0.69
MYS,Malaysia,Asia,2021-03-11,1647,50.25,1631.571,49.779,9,0.275,6.714,0.205,59556,1.817,55029,1.679,26475,22137,675,61,0,252939,0.77,0.03,33.7,people tested,319364,9743.779,1205,36.764,9205101,280.847,253000,0.77
MYS,Malaysia,Asia,2021-03-12,1575,48.053,1548.857,47.256,3,0.092,6.286,0.192,53899,1.644,54337,1.658,26043,23810,726,62,0,278981,0.85,0.029,35.1,people tested,320939,9791.832,1208,36.856,9259000,282.492,279043,0.85
MYS,Malaysia,Asia,2021-03-13,1470,44.85,1518.857,46.34,3,0.092,5.714,0.174,46279,1.412,53189,1.623,16837,23961,731,62,0,295818,0.9,0.029,35,people tested,322409,9836.682,1211,36.948,9305279,283.904,295880,0.9
MYS,Malaysia,Asia,2021-03-14,1354,41.31,1471.857,44.906,4,0.122,5.857,0.179,34321,1.047,52236,1.594,10074,23609,720,62,0,305892,0.93,0.028,35.5,people tested,323763,9877.992,1215,37.07,9339600,284.951,305954,0.93
MYS,Malaysia,Asia,2021-03-15,1208,36.856,1426,43.507,3,0.092,5.143,0.157,51747,1.579,52049,1.588,20285,22631,690,63,0,326176,1,0.027,36.5,people tested,324971,9914.848,1218,37.161,9391347,286.53,326239,1
MYS,Malaysia,Asia,2021-03-16,1063,32.432,1395,42.561,5,0.153,4.571,0.139,60072,1.833,52118,1.59,25458,21985,671,67,0,351630,1.07,0.027,37.4,people tested,326034,9947.28,1223,37.314,9451419,288.362,351697,1.07
MYS,Malaysia,Asia,2021-03-17,1219,37.192,1362.286,41.563,2,0.061,4.143,0.126,62437,1.905,52616,1.605,20847,20860,636,127,0,372417,1.14,0.026,38.6,people tested,327253,9984.472,1225,37.375,9513856,290.267,372544,1.14
MYS,Malaysia,Asia,2021-03-18,1213,37.009,1300.286,39.672,3,0.092,3.286,0.1,61635,1.88,52913,1.614,18099,19663,600,921,0,389722,1.19,0.025,40.7,people tested,328466,10021.481,1228,37.466,9575491,292.148,390643,1.19
MYS,Malaysia,Asia,2021-03-19,1576,48.084,1300.429,39.676,2,0.061,3.143,0.096,59016,1.801,53644,1.637,14523,18018,550,4721,0.01,400445,1.22,0.024,41.3,people tested,330042,10069.564,1230,37.527,9634507,293.948,405166,1.24
MYS,Malaysia,Asia,2021-03-20,1671,50.982,1329.143,40.552,4,0.122,3.286,0.1,54203,1.654,54776,1.671,13772,17580,536,10783,0.03,408155,1.25,0.024,41.2,people tested,331713,10120.546,1234,37.649,9688710,295.602,418938,1.28
MYS,Malaysia,Asia,2021-03-21,1327,40.487,1325.286,40.434,4,0.122,3.286,0.1,37652,1.149,55252,1.686,15495,18354,560,16575,0.05,417858,1.27,0.024,41.7,people tested,333040,10161.033,1238,37.771,9726362,296.751,434433,1.33
MYS,Malaysia,Asia,2021-03-22,1116,34.049,1312.143,40.033,5,0.153,3.571,0.109,56293,1.717,55901,1.706,24253,18921,577,31112,0.09,427574,1.3,0.023,42.6,people tested,334156,10195.082,1243,37.924,9782655,298.468,458686,1.4
MYS,Malaysia,Asia,2021-03-23,1384,42.226,1358,41.433,1,0.031,3,0.092,55388,1.69,55232,1.685,29140,19447,593,51949,0.16,435877,1.33,0.025,40.7,people tested,335540,10237.308,1244,37.954,9838043,300.158,487826,1.49
MYS,Malaysia,Asia,2021-03-24,1268,38.687,1365,41.646,2,0.061,3,0.092,61034,1.862,55032,1.679,29061,20620,629,74716,0.23,442171,1.35,0.025,40.3,people tested,336808,10275.995,1246,38.015,9899077,302.02,516887,1.58
MYS,Malaysia,Asia,2021-03-25,1360,41.494,1386,42.287,2,0.061,2.857,0.087,59480,1.815,54724,1.67,25754,21714,662,94036,0.29,448605,1.37,0.025,39.5,people tested,338168,10317.488,1248,38.076,9958557,303.835,542641,1.66
MYS,Malaysia,Asia,2021-03-26,1275,38.9,1343,40.975,1,0.031,2.714,0.083,53952,1.646,54000,1.648,16698,22025,672,106794,0.33,452545,1.38,0.025,40.2,people tested,339443,10356.388,1249,38.107,10012509,305.481,559339,1.71
MYS,Malaysia,Asia,2021-03-27,1199,36.581,1275.571,38.918,2,0.061,2.429,0.074,46572,1.421,52910,1.614,16033,22348,682,121128,0.37,454244,1.39,0.024,41.5,people tested,340642,10392.97,1251,38.168,10059081,306.902,575372,1.76
MYS,Malaysia,Asia,2021-03-28,1302,39.724,1272,38.809,4,0.122,2.429,0.074,36063,1.1,52683,1.607,16524,22495,686,133985,0.41,457911,1.4,0.024,41.4,people tested,341944,10432.694,1255,38.29,10095144,308.002,591896,1.81
MYS,Malaysia,Asia,2021-03-29,941,28.71,1247,38.046,5,0.153,2.429,0.074,50996,1.556,51926,1.584,35036,24035,733,161266,0.49,465666,1.42,0.024,41.6,people tested,342885,10461.403,1260,38.443,10146140,309.558,626932,1.91
MYS,Malaysia,Asia,2021-03-30,1133,34.568,1211.143,36.952,4,0.122,2.857,0.087,56717,1.73,52116,1.59,40780,25698,784,190589,0.58,477123,1.46,0.023,43,people tested,344018,10495.971,1264,38.565,10202857,311.289,667712,2.04
MYS,Malaysia,Asia,2021-03-31,1482,45.216,1241.714,37.885,8,0.244,3.714,0.113,59732,1.822,51930,1.584,37260,26869,820,218030,0.67,486942,1.49,0.024,41.8,people tested,345500,10541.187,1272,38.809,10262589,313.111,704972,2.15
MYS,Malaysia,Asia,2021-04-01,1178,35.941,1215.714,37.091,6,0.183,4.286,0.131,57913,1.767,51706,1.578,42299,29233,892,244537,0.75,502734,1.53,0.024,42.5,people tested,346678,10577.128,1278,38.992,10320502,314.878,747271,2.28
MYS,Malaysia,Asia,2021-04-02,1294,39.48,1218.429,37.174,5,0.153,4.857,0.148,60161,1.836,52593,1.605,30440,31196,952,267394,0.82,510317,1.56,0.023,43.2,people tested,347972,10616.608,1283,39.144,10380663,316.713,777711,2.37
MYS,Malaysia,Asia,2021-04-03,1638,49.975,1281.143,39.088,3,0.092,5,0.153,48119,1.468,52814,1.611,17254,31370,957,281975,0.86,512990,1.57,0.024,41.2,people tested,349610,10666.583,1286,39.236,10428782,318.182,794965,2.43
MYS,Malaysia,Asia,2021-04-04,1349,41.158,1287.857,39.292,2,0.061,4.714,0.144,36861,1.125,52928,1.615,14936,31144,950,290910,0.89,518991,1.58,0.024,41.1,people tested,350959,10707.741,1288,39.297,10465643,319.306,809901,2.47
MYS,Malaysia,Asia,2021-04-05,1070,32.646,1306.286,39.855,7,0.214,5,0.153,50952,1.555,52922,1.615,28570,30220,922,310286,0.95,528185,1.61,0.025,40.5,people tested,352029,10740.386,1295,39.51,10516595,320.861,838471,2.56
MYS,Malaysia,Asia,2021-04-06,1300,39.663,1330.143,40.583,5,0.153,5.143,0.157,60019,1.831,53394,1.629,32609,29053,886,331919,1.01,539161,1.64,0.025,40.1,people tested,353329,10780.049,1300,39.663,10576614,322.692,871080,2.66
MYS,Malaysia,Asia,2021-04-07,1139,34.751,1281.143,39.088,4,0.122,4.571,0.139,61476,1.876,53643,1.637,30891,28143,859,350145,1.07,551826,1.68,0.024,41.9,people tested,354468,10814.8,1304,39.785,10638090,324.568,901971,2.75
MYS,Malaysia,Asia,2021-04-08,1285,39.205,1296.429,39.554,4,0.122,4.286,0.131,62874,1.918,54352,1.658,26798,25928,791,364897,1.11,563872,1.72,0.024,41.9,people tested,355753,10854.005,1308,39.907,10700964,326.486,928769,2.83
MYS,Malaysia,Asia,2021-04-09,1854,56.565,1376.429,41.995,5,0.153,4.286,0.131,58019,1.77,54046,1.649,21521,24654,752,379224,1.16,571066,1.74,0.025,39.3,people tested,357607,10910.571,1313,40.06,10758983,328.256,950290,2.9
MYS,Malaysia,Asia,2021-04-10,1510,46.07,1358.143,41.437,8,0.244,5,0.153,51970,1.586,54596,1.666,15577,24415,745,389230,1.19,576637,1.76,0.025,40.2,people tested,359117,10956.641,1321,40.304,10810953,329.842,965867,2.95
MYS,Malaysia,Asia,2021-04-11,1739,53.057,1413.857,43.137,8,0.244,5.857,0.179,39309,1.199,54946,1.676,23150,25588,781,399911,1.22,589106,1.8,0.026,38.9,people tested,360856,11009.698,1329,40.548,10850262,331.041,989017,3.02
MYS,Malaysia,Asia,2021-04-12,1317,40.182,1449.143,44.213,4,0.122,5.429,0.166,57219,1.746,55841,1.704,39221,27110,827,413829,1.26,614409,1.87,0.026,38.5,people tested,362173,11049.879,1333,40.67,10907481,332.787,1028238,3.14
MYS,Malaysia,Asia,2021-04-13,1767,53.911,1515.857,46.249,12,0.366,6.429,0.196,70929,2.164,57399,1.751,23772,25847,789,421512,1.29,630498,1.92,0.026,37.9,people tested,363940,11103.79,1345,41.036,10978410,334.951,1052010,3.21
MYS,Malaysia,Asia,2021-04-14,1889,57.633,1623,49.518,8,0.244,7,0.214,68759,2.098,58440,1.783,28617,25522,779,429204,1.31,651423,1.99,0.028,36,people tested,365829,11161.424,1353,41.28,11047169,337.049,1080627,3.3
MYS,Malaysia,Asia,2021-04-15,2148,65.535,1746.286,53.279,10,0.305,7.857,0.24,70526,2.152,59533,1.816,27234,25585,781,438354,1.34,669507,2.04,0.029,34.1,people tested,367977,11226.959,1363,41.585,11117695,339.2,1107861,3.38
MYS,Malaysia,Asia,2021-04-16,2551,77.831,1845.857,56.317,2,0.061,7.429,0.227,71601,2.185,61473,1.876,19528,25300,772,442273,1.35,685116,2.09,0.03,33.3,people tested,370528,11304.79,1365,41.646,11189296,341.385,1127389,3.44
MYS,Malaysia,Asia,2021-04-17,2331,71.119,1963.143,59.895,5,0.153,7,0.214,65236,1.99,63368,1.933,9631,24450,746,443344,1.35,693676,2.12,0.031,32.3,people tested,372859,11375.909,1370,41.799,11254532,343.375,1137020,3.47
MYS,Malaysia,Asia,2021-04-18,2195,66.969,2028.286,61.883,8,0.244,7,0.214,51507,1.571,65111,1.987,9839,22549,688,447092,1.36,699767,2.13,0.031,32.1,people tested,375054,11442.878,1378,42.043,11306039,344.947,1146859,3.5
MYS,Malaysia,Asia,2021-04-19,2078,63.4,2137,65.2,8,0.244,7.571,0.231,65131,1.987,66241,2.021,32944,21652,661,455394,1.39,724409,2.21,0.032,31,people tested,377132,11506.278,1386,42.287,11371170,346.934,1179803,3.6
MYS,Malaysia,Asia,2021-04-20,2341,71.424,2219,67.702,3,0.092,6.286,0.192,80247,2.448,67572,2.062,33230,23003,702,466562,1.42,746471,2.28,0.033,30.5,people tested,379473,11577.701,1389,42.378,11451417,349.382,1213033,3.7
MYS,Malaysia,Asia,2021-04-21,2340,71.393,2283.429,69.667,11,0.336,6.714,0.205,81258,2.479,69358,2.116,27525,22847,697,478280,1.46,762278,2.33,0.033,30.4,people tested,381813,11649.095,1400,42.714,11532675,351.861,1240558,3.78
MYS,Malaysia,Asia,2021-04-22,2875,87.716,2387.286,72.836,7,0.214,6.286,0.192,81947,2.5,70990,2.166,29413,23159,707,493334,1.51,776637,2.37,0.034,29.7,people tested,384688,11736.811,1407,42.927,11614622,354.362,1269971,3.87
MYS,Malaysia,Asia,2021-04-23,2847,86.862,2429.571,74.126,8,0.244,7.143,0.218,85267,2.601,72942,2.225,18873,23065,704,500005,1.53,788839,2.41,0.033,30,people tested,387535,11823.673,1415,43.172,11699889,356.963,1288844,3.93
MYS,Malaysia,Asia,2021-04-24,2717,82.896,2484.714,75.809,11,0.336,8,0.244,72372,2.208,73961,2.257,11423,23321,712,503481,1.54,796786,2.43,0.034,29.8,people tested,390252,11906.568,1426,43.507,11772261,359.171,1300267,3.97
MYS,Malaysia,Asia,2021-04-25,2690,82.072,2555.429,77.966,10,0.305,8.286,0.253,58374,1.781,74942,2.286,14776,24026,733,509165,1.55,805878,2.46,0.034,29.3,people tested,392942,11988.64,1436,43.812,11830635,360.952,1315043,4.01
MYS,Malaysia,Asia,2021-04-26,2776,84.696,2655.143,81.008,13,0.397,9,0.275,70955,2.165,75774,2.312,30222,23637,721,518080,1.58,827185,2.52,0.035,28.5,people tested,395718,12073.336,1449,44.209,11901590,363.117,1345265,4.1
MYS,Malaysia,Asia,2021-04-27,2733,83.384,2711.143,82.717,13,0.397,10.429,0.318,86586,2.642,76680,2.34,34613,23835,727,529908,1.62,849970,2.59,0.035,28.3,people tested,398451,12156.719,1462,44.606,11988176,365.759,1379878,4.21
MYS,Malaysia,Asia,2021-04-28,3142,95.862,2825.714,86.212,15,0.458,11,0.336,88294,2.694,77685,2.37,39589,25558,780,543086,1.66,876381,2.67,0.036,27.5,people tested,401593,12252.581,1477,45.063,12076470,368.452,1419467,4.33
MYS,Malaysia,Asia,2021-04-29,3332,101.659,2891,88.204,15,0.458,12.143,0.37,81098,2.474,77564,2.366,12483,23140,706,549122,1.68,882828,2.69,0.037,26.8,people tested,404925,12354.241,1492,45.521,12157568,370.927,1431950,4.37
MYS,Malaysia,Asia,2021-04-30,3788,115.572,3025.429,92.306,14,0.427,13,0.397,82142,2.506,77117,2.353,26566,24239,740,557987,1.7,900529,2.75,0.039,25.5,people tested,408713,12469.812,1506,45.948,12239710,373.433,1458516,4.45
MYS,Malaysia,Asia,2021-05-01,2881,87.899,3048.857,93.02,15,0.458,13.571,0.414,62700,1.913,75736,2.311,5378,23375,713,560455,1.71,903439,2.76,0.04,24.8,people tested,411594,12557.711,1521,46.406,12302410,375.346,1463894,4.47
MYS,Malaysia,Asia,2021-05-02,3418,104.283,3152.857,96.194,12,0.366,13.857,0.423,57171,1.744,75564,2.305,15711,23509,717,568555,1.73,911050,2.78,0.042,24,people tested,415012,12661.994,1533,46.772,12359581,377.09,1479605,4.51
MYS,Malaysia,Asia,2021-05-03,2500,76.275,3113.429,94.991,18,0.549,14.571,0.445,74433,2.271,76061,2.321,51131,26496,808,595219,1.82,935517,2.85,0.041,24.4,people tested,417512,12738.269,1551,47.321,12434014,379.361,1530736,4.67
